#For superellipsoids (12 columns:rx	ry	rz	eps1	eps2	x	y	z	q0	q1	q2	q3)
2.181623e-04	2.133070e-04	3.787196e-04	1.515893e+00	6.050865e-01	6.114349e-03	5.592897e-03	1.973915e-03	5.503003e-01	-7.090007e-01	4.541320e-02	4.386629e-01
3.614628e-04	2.788115e-04	4.179500e-04	1.136831e+00	1.129198e+00	4.129021e-03	7.200658e-03	5.888584e-03	5.141219e-02	-7.721081e-01	4.996618e-01	3.892866e-01
3.536381e-04	3.873563e-04	3.482107e-04	1.538499e+00	1.685327e+00	7.072135e-03	2.158775e-03	7.074362e-03	6.615393e-01	8.334992e-02	-4.910590e-01	-5.606065e-01
3.589671e-04	2.924644e-04	2.563160e-04	7.896993e-01	1.152432e+00	3.843440e-03	2.854642e-03	3.848017e-03	-9.779611e-02	-9.610456e-01	-1.548368e-01	2.070095e-01
3.198880e-04	4.484155e-04	3.161959e-04	1.136803e+00	1.398373e+00	6.609951e-03	6.925740e-03	5.317741e-03	7.186401e-02	9.593249e-01	-1.204706e-01	2.449860e-01
3.868882e-04	2.578971e-04	4.292206e-04	1.645496e+00	1.425536e+00	5.850428e-03	7.292014e-03	5.740913e-03	-1.113241e-01	8.993386e-01	3.215460e-01	2.746001e-01
3.003145e-04	4.252678e-04	4.422386e-04	1.479394e+00	1.603464e+00	5.671549e-03	6.113650e-03	6.094738e-03	-8.700429e-01	1.337285e-01	3.152889e-01	3.545912e-01
3.370405e-04	2.763172e-04	4.243811e-04	1.426823e+00	1.442337e+00	4.156310e-03	4.280993e-03	2.523551e-03	7.518003e-01	3.268367e-01	5.712891e-01	-4.003598e-02
3.941188e-04	3.854548e-04	3.403750e-04	1.641238e+00	1.494281e+00	4.741628e-03	6.378156e-03	4.141805e-03	-1.058483e-01	-4.581913e-02	-9.666692e-01	2.285768e-01
4.119775e-04	2.907305e-04	4.019071e-04	7.515127e-01	9.107711e-01	5.299516e-03	4.372549e-03	4.047364e-03	-6.962098e-01	-6.264898e-01	1.882615e-01	-2.955672e-01
4.312280e-04	3.087898e-04	4.101618e-04	1.696278e+00	1.519598e+00	6.867506e-03	2.639289e-03	7.502333e-03	-3.564109e-01	-8.070947e-01	2.207775e-01	4.157243e-01
3.281918e-04	3.871017e-04	2.199965e-04	1.632861e+00	1.024655e+00	6.717460e-03	6.768649e-03	2.915823e-03	2.985226e-01	-4.248971e-01	-5.093967e-01	6.861936e-01
2.582155e-04	2.958484e-04	3.677729e-04	1.635064e+00	1.116460e+00	7.017002e-03	6.838528e-03	4.673477e-03	5.970714e-01	3.340342e-01	7.293151e-01	-5.135678e-03
3.427175e-04	4.015569e-04	4.244042e-04	8.361358e-01	1.113485e+00	3.145783e-03	3.354936e-03	6.754495e-03	-7.443511e-01	-5.706181e-02	-3.839711e-01	-5.433706e-01
2.023424e-04	4.003142e-04	3.292762e-04	1.065903e+00	1.675469e+00	4.501565e-03	7.254700e-03	4.937721e-03	7.800400e-01	-1.772442e-01	4.689657e-01	3.744240e-01
4.309741e-04	3.939717e-04	2.715524e-04	1.088493e+00	1.114200e+00	2.122812e-03	2.701377e-03	6.533893e-03	-8.181166e-01	2.275261e-01	-4.464377e-01	-2.821533e-01
4.446742e-04	2.914602e-04	3.511131e-04	9.471479e-01	1.544892e+00	5.370551e-03	5.305226e-03	2.760773e-03	-2.143592e-01	-9.623271e-01	-1.192043e-01	1.173327e-01
2.128474e-04	4.486944e-04	2.964777e-04	1.601694e+00	1.207978e+00	6.161682e-03	4.576211e-03	2.950943e-03	1.969461e-01	-6.052177e-01	-7.634076e-01	-1.101482e-01
3.246612e-04	4.022391e-04	3.626957e-04	1.117815e+00	1.138055e+00	2.143704e-03	7.210666e-03	4.348093e-03	4.542462e-03	6.505231e-01	5.739092e-01	4.974206e-01
3.663406e-04	2.165534e-04	3.997828e-04	1.141091e+00	1.686045e+00	3.114585e-03	6.423669e-03	7.464917e-03	8.712597e-01	-3.153551e-02	-4.392615e-01	-2.167059e-01
3.664019e-04	3.912728e-04	4.012361e-04	1.411770e+00	1.506635e+00	7.051246e-03	7.231709e-03	5.738028e-03	3.798391e-01	-8.461467e-01	2.919326e-01	-2.335238e-01
2.216024e-04	3.555123e-04	3.251957e-04	6.244610e-01	8.266257e-01	6.411704e-03	7.310000e-03	3.075461e-03	-1.468727e-03	7.255787e-01	6.880217e-01	-1.262885e-02
2.985574e-04	3.165535e-04	4.325453e-04	1.032687e+00	1.670118e+00	2.505279e-03	3.631336e-03	2.450923e-03	3.972772e-01	-7.033188e-01	4.410903e-01	-3.910918e-01
2.944856e-04	3.074908e-04	2.300707e-04	1.041007e+00	1.617747e+00	3.350438e-03	2.612203e-03	4.031257e-03	3.726731e-01	-1.641168e-01	-8.973581e-01	1.700849e-01
4.250362e-04	2.142596e-04	2.249816e-04	7.470988e-01	1.089353e+00	4.727756e-03	3.376641e-03	5.231970e-03	6.330965e-01	-1.368654e-01	2.252904e-01	-7.278055e-01
4.256565e-04	2.336971e-04	2.079970e-04	1.277975e+00	9.617082e-01	4.457257e-03	5.729284e-03	5.070588e-03	-3.530786e-01	-2.557235e-01	4.360361e-01	-7.872824e-01
2.515476e-04	3.086208e-04	2.796848e-04	1.469165e+00	1.464454e+00	6.453837e-03	5.205822e-03	6.401381e-03	-5.300204e-01	-5.813103e-01	-4.988558e-01	3.637301e-01
2.255084e-04	3.597034e-04	4.033492e-04	9.269287e-01	6.877407e-01	3.430192e-03	6.012509e-03	4.141912e-03	-1.404398e-01	-1.079612e-01	6.439702e-01	-7.442603e-01
3.209314e-04	3.446948e-04	4.295314e-04	6.781100e-01	1.478317e+00	3.455671e-03	3.684698e-03	3.880110e-03	-3.309032e-01	-7.591321e-01	1.750736e-01	5.325136e-01
2.900330e-04	3.664630e-04	4.243939e-04	1.604892e+00	7.819328e-01	2.645343e-03	2.210683e-03	3.752881e-03	4.430025e-01	-7.507740e-01	-1.336753e-01	4.714001e-01
2.145834e-04	2.499706e-04	2.458324e-04	8.382279e-01	1.654991e+00	3.280174e-03	6.756648e-03	4.107730e-03	7.691230e-01	4.488769e-01	-4.074486e-01	-2.023487e-01
2.966077e-04	3.569553e-04	3.124824e-04	6.485930e-01	1.172757e+00	3.073741e-03	3.862747e-03	5.126626e-03	1.097423e-02	-8.237104e-01	5.636585e-01	6.057949e-02
3.200036e-04	3.289826e-04	3.595801e-04	1.079958e+00	6.663993e-01	6.977243e-03	4.539881e-03	6.998221e-03	8.086728e-01	1.971354e-01	5.529115e-01	-3.840395e-02
3.984705e-04	3.285397e-04	2.103492e-04	1.274198e+00	1.466765e+00	6.489971e-03	4.558535e-03	4.282615e-03	-4.964564e-01	-4.418456e-01	-7.460162e-01	4.199365e-02
3.522376e-04	3.727332e-04	2.502522e-04	1.621666e+00	9.526137e-01	7.090205e-03	3.897673e-03	4.090784e-03	2.676872e-01	4.735186e-01	6.895322e-01	4.781935e-01
3.975990e-04	4.393354e-04	2.519627e-04	8.648324e-01	1.158474e+00	4.221061e-03	6.334720e-03	3.208675e-03	-2.569864e-01	8.304548e-02	6.073323e-01	7.471338e-01
4.054456e-04	3.517696e-04	2.838421e-04	1.490597e+00	1.386567e+00	4.030240e-03	2.129062e-03	2.528867e-03	6.931417e-01	-5.350044e-01	-4.824273e-01	-2.426275e-02
3.793109e-04	2.780758e-04	3.980867e-04	1.043459e+00	1.548551e+00	4.533462e-03	6.168377e-03	4.841499e-03	1.913520e-02	-9.149783e-01	-3.905558e-01	-9.957249e-02
3.618254e-04	2.495549e-04	2.895907e-04	1.579026e+00	1.193027e+00	4.855718e-03	4.030820e-03	3.456672e-03	9.068510e-02	-2.485852e-01	-9.480062e-01	1.768217e-01
3.523772e-04	4.399382e-04	2.820389e-04	1.437975e+00	9.360555e-01	2.531210e-03	6.336704e-03	2.857870e-03	-6.067739e-01	-2.768963e-01	6.803658e-01	-3.037371e-01
2.457101e-04	3.213414e-04	2.612852e-04	1.089826e+00	6.919467e-01	7.111987e-03	6.842182e-03	5.210824e-03	-8.161224e-01	-5.771334e-01	1.152614e-02	2.698927e-02
2.522382e-04	3.145169e-04	2.501387e-04	8.183042e-01	7.507163e-01	5.048733e-03	2.511663e-03	3.989453e-03	-6.859669e-01	3.559662e-01	4.278191e-01	-4.687305e-01
3.505819e-04	2.374217e-04	2.148007e-04	1.473541e+00	6.855586e-01	7.141240e-03	4.425410e-03	3.275242e-03	6.891498e-01	-1.976565e-01	6.515576e-01	-2.479460e-01
2.266430e-04	2.859055e-04	3.735197e-04	7.876564e-01	1.282337e+00	4.579272e-03	2.415820e-03	4.153803e-03	-3.903751e-01	-1.099999e-02	7.220633e-01	-5.710611e-01
2.181601e-04	4.489169e-04	3.557911e-04	1.115233e+00	1.423593e+00	6.662958e-03	6.164449e-03	7.524834e-03	-5.508615e-02	-5.479795e-01	2.452269e-01	-7.978394e-01
4.174047e-04	2.479054e-04	2.476845e-04	1.255781e+00	9.728913e-01	3.847942e-03	4.584542e-03	4.391928e-03	-6.016771e-01	-2.130727e-02	-7.137233e-01	-3.579521e-01
2.793368e-04	3.686997e-04	2.669493e-04	9.609847e-01	1.371362e+00	3.979816e-03	5.812895e-03	6.866527e-03	2.211304e-01	-9.234660e-01	1.883947e-01	-2.506378e-01
3.985015e-04	3.295543e-04	3.522752e-04	1.543759e+00	1.264945e+00	5.770704e-03	5.305044e-03	6.997092e-03	9.133044e-01	1.270194e-01	-3.737858e-01	1.001262e-01
4.165864e-04	2.119794e-04	2.016386e-04	8.716295e-01	7.617721e-01	4.993288e-03	4.688051e-03	6.959293e-03	8.953189e-01	-1.219739e-01	-3.721539e-01	-2.121978e-01
3.781395e-04	2.905685e-04	2.956761e-04	7.521051e-01	1.435003e+00	3.542154e-03	2.502892e-03	4.983109e-03	-3.389861e-01	-5.284003e-01	-6.244560e-01	-4.646894e-01
3.002803e-04	3.575365e-04	2.593423e-04	1.420895e+00	1.116435e+00	3.731512e-03	3.597886e-03	5.876352e-03	5.529137e-01	-8.026676e-01	1.634292e-01	1.526504e-01
3.329807e-04	3.700410e-04	2.568140e-04	8.695222e-01	1.390416e+00	2.063972e-03	6.748899e-03	3.849721e-03	-3.585380e-01	2.405290e-01	-3.749057e-01	8.203914e-01
3.010109e-04	4.223732e-04	4.127326e-04	1.693866e+00	8.461110e-01	5.742940e-03	6.456680e-03	2.800042e-03	-5.302559e-01	-2.595146e-02	3.305648e-01	-7.803090e-01
3.601043e-04	3.011313e-04	2.367732e-04	6.776563e-01	1.336788e+00	5.327723e-03	6.123548e-03	5.651749e-03	3.863555e-01	1.352613e-01	-4.963011e-01	7.655841e-01
2.897483e-04	3.285473e-04	3.394606e-04	1.210913e+00	9.804033e-01	5.346477e-03	5.360593e-03	4.259640e-03	-7.202296e-01	-4.870920e-01	-2.922927e-01	3.982158e-01
4.000208e-04	3.439624e-04	4.252831e-04	1.052814e+00	6.491506e-01	5.800293e-03	4.612154e-03	3.534827e-03	5.778135e-01	-2.386200e-01	-5.590742e-01	5.446358e-01
2.522881e-04	3.497920e-04	4.382193e-04	8.814193e-01	1.437723e+00	2.707003e-03	2.191460e-03	2.041326e-03	7.473572e-01	-1.788863e-01	5.934178e-01	2.393997e-01
2.147801e-04	3.475869e-04	2.467564e-04	7.914954e-01	9.082661e-01	3.264674e-03	3.116748e-03	3.952637e-03	5.774907e-01	4.853009e-02	3.148299e-01	7.516857e-01
2.849745e-04	2.382575e-04	3.254838e-04	1.013665e+00	1.219514e+00	6.208795e-03	6.154982e-03	5.692210e-03	-6.529187e-01	-8.912705e-02	-6.763873e-01	-3.290194e-01
2.768644e-04	4.159219e-04	3.486093e-04	1.268766e+00	1.025444e+00	6.065073e-03	6.417509e-03	7.420050e-03	2.096321e-01	-8.966854e-02	-1.605432e-01	-9.603332e-01
3.173187e-04	2.583625e-04	2.999722e-04	1.504713e+00	1.184670e+00	6.072981e-03	6.668345e-03	6.877438e-03	4.858377e-01	-7.952190e-01	-1.458856e-01	3.321234e-01
4.312104e-04	3.136728e-04	3.807228e-04	6.875173e-01	1.518063e+00	5.612396e-03	3.415038e-03	4.485526e-03	2.114057e-01	2.363234e-01	9.476989e-01	3.640978e-02
3.146520e-04	3.386399e-04	3.383273e-04	9.815922e-01	1.437476e+00	6.531238e-03	3.248671e-03	2.082934e-03	7.453677e-01	-4.418178e-01	1.716276e-01	4.687941e-01
3.340365e-04	2.784982e-04	2.373059e-04	1.545341e+00	1.596264e+00	4.488028e-03	3.361778e-03	7.044454e-03	-8.651745e-01	-6.686473e-02	4.822190e-01	-1.202787e-01
4.437656e-04	3.875078e-04	3.595327e-04	7.618887e-01	8.661989e-01	6.913809e-03	2.841975e-03	6.662027e-03	9.541621e-01	5.223970e-02	2.638899e-01	1.311789e-01
2.056169e-04	3.372453e-04	4.258963e-04	1.043848e+00	1.199402e+00	7.083061e-03	6.289340e-03	2.161817e-03	1.186036e-01	-3.496364e-01	-8.720324e-01	3.213207e-01
3.598817e-04	2.777685e-04	4.398317e-04	1.307054e+00	6.363659e-01	6.019026e-03	3.991315e-03	4.531560e-03	-6.578050e-01	4.187134e-01	4.891218e-01	-3.908089e-01
2.532193e-04	2.855931e-04	3.021637e-04	1.596381e+00	9.544488e-01	7.055606e-03	2.725831e-03	3.570129e-03	3.281020e-01	-5.916384e-01	5.414280e-01	-4.991682e-01
2.254287e-04	2.709599e-04	3.470378e-04	7.304107e-01	9.769542e-01	6.392281e-03	3.591498e-03	5.564188e-03	2.963760e-01	1.716358e-01	-8.369698e-01	4.268302e-01
3.969561e-04	3.355158e-04	2.361941e-04	1.006126e+00	1.578140e+00	7.030422e-03	4.001096e-03	6.789678e-03	4.266085e-01	1.268152e-01	-6.773639e-01	5.857485e-01
3.915309e-04	2.959321e-04	2.592800e-04	6.338726e-01	9.983431e-01	5.838983e-03	2.162871e-03	5.507009e-03	-4.598887e-02	-9.483976e-01	-4.056031e-02	3.110978e-01
2.043930e-04	3.190237e-04	3.490561e-04	7.032232e-01	1.550366e+00	4.997682e-03	7.263238e-03	7.011350e-03	1.322460e-01	1.824973e-01	-4.005756e-01	-8.881131e-01
3.148189e-04	2.628858e-04	4.054821e-04	1.089295e+00	1.543125e+00	2.760288e-03	2.600411e-03	7.481440e-03	-5.142168e-01	4.387402e-01	8.924530e-02	7.315213e-01
2.943763e-04	3.139724e-04	4.218110e-04	1.234437e+00	1.124395e+00	5.424531e-03	4.184288e-03	7.457823e-03	4.836604e-01	7.837771e-01	3.592235e-01	-1.507465e-01
4.260429e-04	3.923824e-04	3.941258e-04	1.183873e+00	1.344047e+00	3.023157e-03	5.078721e-03	5.990946e-03	-7.598942e-02	5.102929e-01	-8.371339e-01	-1.817515e-01
3.708971e-04	4.212635e-04	4.202691e-04	1.018312e+00	1.578079e+00	2.883706e-03	2.195719e-03	6.545113e-03	-5.455867e-01	-8.616583e-02	2.628805e-01	-7.910780e-01
2.436407e-04	4.396684e-04	2.987189e-04	1.232142e+00	9.988435e-01	5.526806e-03	3.116711e-03	6.065777e-03	-3.109972e-01	2.403963e-01	9.054817e-01	1.599791e-01
3.804828e-04	3.015955e-04	2.787162e-04	8.214311e-01	1.542760e+00	5.187987e-03	5.661899e-03	5.630147e-03	-5.023614e-03	-3.417656e-01	-8.300048e-01	-4.407528e-01
4.430532e-04	2.363117e-04	2.654152e-04	8.342647e-01	1.577059e+00	7.150055e-03	4.670587e-03	6.037038e-03	-8.726780e-02	-6.736573e-01	6.468354e-01	3.466615e-01
2.184303e-04	3.700312e-04	4.391132e-04	1.258949e+00	1.413994e+00	6.058758e-03	6.467642e-03	3.455827e-03	6.059959e-02	5.672433e-01	-5.734967e-01	5.879321e-01
2.694195e-04	2.775729e-04	3.454045e-04	9.088265e-01	1.368832e+00	2.056631e-03	5.331745e-03	5.664628e-03	8.152836e-01	-2.828157e-01	-4.822335e-01	-1.509264e-01
4.147505e-04	2.912744e-04	2.497030e-04	1.370054e+00	1.374350e+00	7.117964e-03	2.238551e-03	5.347817e-03	-1.706117e-01	-7.978916e-01	4.955575e-01	2.977978e-01
4.390468e-04	2.169115e-04	3.965243e-04	1.435935e+00	1.272624e+00	4.604395e-03	7.200240e-03	6.479255e-03	-3.979348e-01	-8.554149e-01	3.307656e-01	-2.252548e-02
2.716142e-04	3.370776e-04	3.980355e-04	1.528482e+00	1.257347e+00	7.105961e-03	6.804245e-03	6.133448e-03	-2.259373e-01	4.989128e-02	-6.775377e-01	-6.981446e-01
3.305942e-04	3.390288e-04	3.519333e-04	1.590230e+00	9.156260e-01	6.028515e-03	2.138259e-03	3.960426e-03	6.730901e-01	-2.325082e-01	-6.351934e-01	2.990301e-01
2.971663e-04	4.321571e-04	3.512506e-04	6.906577e-01	1.461170e+00	3.048414e-03	6.823518e-03	6.524181e-03	1.616033e-01	-6.276350e-01	2.723506e-01	-7.111848e-01
3.245273e-04	2.029790e-04	3.375708e-04	6.870650e-01	1.690614e+00	5.463996e-03	2.794425e-03	4.805687e-03	2.394321e-01	-3.810186e-01	6.583097e-01	-6.034281e-01
4.070990e-04	3.161182e-04	2.636510e-04	1.394330e+00	1.565726e+00	5.971867e-03	4.847951e-03	5.597622e-03	2.862393e-01	4.138069e-01	8.622017e-01	5.864412e-02
4.302704e-04	3.271302e-04	3.028487e-04	1.007182e+00	6.737572e-01	6.000168e-03	3.870210e-03	7.333425e-03	6.507033e-01	-2.642073e-01	6.919909e-01	1.671181e-01
3.476385e-04	2.215402e-04	4.013775e-04	1.517957e+00	1.422406e+00	6.749118e-03	4.576950e-03	3.143379e-03	-3.001164e-01	4.321334e-01	-7.439464e-01	-4.119886e-01
2.623235e-04	3.934443e-04	3.682026e-04	1.355941e+00	9.805742e-01	6.152246e-03	6.852831e-03	3.087989e-03	-4.430262e-01	4.787411e-01	6.485642e-01	-3.922998e-01
4.148977e-04	3.479173e-04	3.864139e-04	1.070241e+00	8.082985e-01	3.826479e-03	3.276309e-03	4.367413e-03	-8.929278e-02	7.215366e-01	6.633747e-01	-1.770471e-01
3.800991e-04	3.785018e-04	2.675955e-04	1.274122e+00	8.706093e-01	2.624280e-03	5.598926e-03	5.751157e-03	-1.736218e-01	-6.453277e-02	9.803641e-01	-6.765475e-02
4.371514e-04	4.016315e-04	2.975877e-04	1.427107e+00	1.476056e+00	3.725914e-03	4.575269e-03	6.833616e-03	-5.171727e-01	-7.710422e-01	-1.715873e-01	-3.295210e-01
3.503859e-04	2.901449e-04	3.050766e-04	1.390839e+00	9.105760e-01	3.735722e-03	5.240713e-03	3.086094e-03	4.400255e-01	5.733472e-01	-6.416463e-01	-2.567889e-01
4.418758e-04	2.665278e-04	2.922961e-04	9.390482e-01	8.172239e-01	6.714956e-03	5.767424e-03	6.312709e-03	5.557054e-01	-3.749227e-01	-4.830109e-01	5.633160e-01
3.177545e-04	3.156198e-04	3.581297e-04	1.331465e+00	1.175640e+00	6.493244e-03	6.153674e-03	4.470749e-03	-8.530604e-01	-1.386893e-01	3.946920e-01	-3.118838e-01
3.207454e-04	2.296591e-04	4.049438e-04	1.208968e+00	1.257800e+00	6.493056e-03	5.188030e-03	5.017800e-03	3.141908e-01	3.167307e-01	3.647623e-01	8.172602e-01
2.132071e-04	2.640957e-04	2.467549e-04	1.134922e+00	9.998843e-01	2.035659e-03	4.731580e-03	2.043820e-03	2.931391e-01	6.456943e-01	6.848716e-01	1.676283e-01
3.150668e-04	3.875960e-04	3.869577e-04	7.060952e-01	1.387579e+00	7.017796e-03	4.507030e-03	5.504941e-03	6.337837e-01	-2.039914e-01	6.782427e-01	3.109544e-01
2.553341e-04	3.049059e-04	3.512033e-04	1.008688e+00	1.119890e+00	7.101836e-03	5.009802e-03	7.441335e-03	-3.040081e-01	-9.447118e-01	-1.063662e-01	-6.152240e-02
2.330086e-04	2.494408e-04	2.625536e-04	1.613651e+00	1.175706e+00	6.165271e-03	6.886066e-03	5.036326e-03	-4.134840e-01	6.728218e-01	-2.321063e-01	-5.678630e-01
3.221584e-04	3.335345e-04	4.344409e-04	1.092676e+00	1.213806e+00	5.464073e-03	2.279197e-03	6.076549e-03	-7.562605e-01	-5.752102e-01	-2.842258e-01	1.281369e-01
2.824052e-04	2.253398e-04	3.562157e-04	6.552080e-01	8.790092e-01	4.024129e-03	6.578086e-03	7.085193e-03	-5.786928e-01	1.373836e-01	-5.843894e-01	-5.520230e-01
4.158013e-04	4.177193e-04	2.788828e-04	9.443421e-01	9.182379e-01	2.196820e-03	2.824439e-03	3.848973e-03	-5.052516e-01	8.525989e-01	-9.771341e-02	-9.081883e-02
3.136605e-04	2.034395e-04	3.115355e-04	1.043801e+00	1.095074e+00	6.133763e-03	2.828537e-03	2.007164e-03	2.218717e-02	1.534833e-01	7.840273e-01	-6.010423e-01
3.707961e-04	2.708382e-04	4.226077e-04	1.009444e+00	1.466370e+00	4.347211e-03	3.668444e-03	4.559060e-03	4.953444e-01	-5.624377e-01	-4.738722e-01	-4.623233e-01
3.260593e-04	3.662759e-04	2.892139e-04	7.931237e-01	7.105834e-01	7.030147e-03	6.029570e-03	3.375072e-03	9.842461e-01	1.718133e-01	1.138964e-02	-4.012614e-02
3.242551e-04	2.104571e-04	3.186101e-04	1.333494e+00	1.062016e+00	3.568633e-03	6.639867e-03	2.797975e-03	1.923451e-02	-8.184474e-01	4.112199e-01	4.008393e-01
3.848911e-04	3.212356e-04	4.286108e-04	8.718283e-01	1.113315e+00	4.972421e-03	3.076043e-03	7.058885e-03	1.964233e-01	6.617648e-01	6.751362e-01	2.601467e-01
4.016603e-04	3.053912e-04	2.744356e-04	1.427744e+00	8.244988e-01	6.320390e-03	7.245470e-03	6.697751e-03	-2.967448e-01	-2.297611e-01	-9.251613e-01	-5.682434e-02
3.978165e-04	2.992725e-04	3.049575e-04	6.152050e-01	1.307658e+00	2.058201e-03	3.060761e-03	4.576062e-03	-6.900451e-02	7.072207e-01	-5.923713e-01	-3.797018e-01
2.273394e-04	4.102607e-04	3.160047e-04	7.280554e-01	7.002585e-01	7.128826e-03	4.912404e-03	2.109016e-03	3.747755e-03	-2.355681e-02	-9.997150e-01	-9.930642e-04
3.775242e-04	3.485355e-04	4.039815e-04	6.485071e-01	1.310068e+00	4.529535e-03	4.750555e-03	2.560448e-03	-7.318150e-01	-1.259642e-01	-6.202963e-01	2.526109e-01
4.111734e-04	3.325255e-04	4.388500e-04	1.294619e+00	6.508067e-01	3.301316e-03	4.644370e-03	5.541120e-03	2.631821e-01	-2.839188e-01	2.799299e-01	-8.785013e-01
3.653481e-04	3.517040e-04	3.287582e-04	1.149116e+00	1.581131e+00	4.207545e-03	4.803886e-03	6.500529e-03	-6.898468e-01	-7.014735e-01	1.775497e-01	-2.285616e-02
3.458234e-04	3.363156e-04	2.191711e-04	6.713236e-01	1.388537e+00	2.150818e-03	6.613719e-03	6.461475e-03	3.009311e-01	1.089265e-01	6.106014e-01	-7.243904e-01
3.179085e-04	2.326141e-04	2.148748e-04	7.072853e-01	7.603810e-01	2.616430e-03	5.992058e-03	4.616913e-03	8.648315e-01	4.125591e-01	-2.825829e-01	4.481444e-02
2.611689e-04	4.153957e-04	2.912704e-04	9.237676e-01	1.383045e+00	2.656980e-03	7.295146e-03	6.394611e-03	-7.218640e-02	5.733767e-01	7.146396e-01	3.941046e-01
3.152902e-04	3.063620e-04	3.898085e-04	6.636691e-01	1.256851e+00	2.416729e-03	3.663424e-03	5.071933e-03	-8.877591e-01	1.513221e-01	-3.541177e-01	-2.521628e-01
3.440923e-04	3.473962e-04	3.885435e-04	1.687305e+00	1.448291e+00	6.416960e-03	3.722167e-03	4.958754e-03	2.113104e-01	-4.155337e-01	4.142828e-02	-8.837213e-01
4.358240e-04	2.788443e-04	2.425650e-04	9.970360e-01	1.661286e+00	6.119310e-03	7.329200e-03	5.182698e-03	-8.970237e-01	-4.151042e-01	1.165096e-01	-9.727552e-02
2.626444e-04	2.966282e-04	2.991750e-04	9.774061e-01	1.297764e+00	2.128956e-03	2.612251e-03	2.719028e-03	6.701817e-01	-6.611176e-02	-2.544093e-01	-6.940905e-01
2.566720e-04	3.018366e-04	4.018538e-04	1.345329e+00	1.558671e+00	2.013855e-03	2.799958e-03	7.511590e-03	-3.390308e-01	-8.788928e-01	-1.259904e-01	3.110175e-01
4.017659e-04	2.673802e-04	2.447418e-04	9.273590e-01	7.724816e-01	5.421663e-03	3.006211e-03	3.951809e-03	3.575750e-01	-5.230785e-01	7.728749e-01	3.454687e-02
2.421706e-04	2.621358e-04	3.076143e-04	7.874706e-01	1.100326e+00	2.487409e-03	3.790949e-03	5.646263e-03	8.079196e-02	4.602298e-01	-3.346079e-02	-8.834826e-01
4.266466e-04	2.620045e-04	3.263753e-04	7.103872e-01	7.217426e-01	2.105199e-03	4.150788e-03	4.588651e-03	-2.429401e-01	6.559786e-01	-2.368471e-01	6.742222e-01
2.180344e-04	2.981740e-04	2.552060e-04	9.667740e-01	1.499966e+00	5.817174e-03	2.816193e-03	2.823073e-03	3.363070e-01	8.968023e-01	1.920064e-01	2.139550e-01
4.307001e-04	2.155967e-04	2.152651e-04	6.730554e-01	6.447299e-01	4.624084e-03	4.686345e-03	5.754447e-03	6.305420e-01	7.398097e-02	-5.712690e-01	5.201878e-01
3.209820e-04	2.392748e-04	4.339830e-04	1.399778e+00	1.302844e+00	6.388609e-03	5.804437e-03	3.371891e-03	2.083203e-01	1.268916e-01	-8.314521e-01	-4.991879e-01
4.233627e-04	3.481066e-04	4.052738e-04	1.411667e+00	1.177615e+00	7.012831e-03	5.740116e-03	6.847850e-03	4.140889e-01	9.028159e-02	4.955283e-01	7.581763e-01
2.611370e-04	2.982141e-04	2.511954e-04	1.665042e+00	8.596130e-01	7.138508e-03	5.848572e-03	3.929220e-03	-9.240012e-01	-1.566243e-01	5.348116e-02	-3.447179e-01
4.409627e-04	3.836624e-04	3.362871e-04	1.138999e+00	7.111946e-01	3.928266e-03	5.542240e-03	4.762339e-03	1.023591e-01	-2.784590e-01	-7.266458e-01	6.196524e-01
3.475160e-04	3.139753e-04	2.055981e-04	1.462880e+00	7.754395e-01	3.794116e-03	4.023035e-03	6.855097e-03	-3.250406e-01	1.949138e-01	9.172875e-01	-1.222324e-01
3.270340e-04	2.394581e-04	3.996915e-04	1.167020e+00	1.460973e+00	2.461915e-03	6.989643e-03	5.509106e-03	-6.113632e-01	7.477079e-01	-2.406245e-01	-9.626913e-02
2.750043e-04	2.694319e-04	2.438643e-04	9.495274e-01	1.239296e+00	6.660053e-03	3.470824e-03	3.617942e-03	-4.959094e-01	-1.017342e-01	8.514045e-01	-1.372384e-01
3.663686e-04	2.551932e-04	3.246779e-04	9.979319e-01	1.051624e+00	6.699354e-03	4.871669e-03	6.041424e-03	-2.023327e-01	-7.779391e-01	-5.358668e-01	-2.583003e-01
3.906100e-04	3.980100e-04	3.530100e-04	1.139432e+00	1.626053e+00	4.665377e-03	2.718144e-03	2.584085e-03	9.749398e-01	2.000029e-01	4.713702e-02	8.526054e-02
2.928126e-04	2.634453e-04	3.902461e-04	9.442128e-01	1.387618e+00	2.054515e-03	2.499352e-03	3.257184e-03	-5.728704e-01	3.321461e-01	9.120466e-02	-7.437609e-01
2.509277e-04	3.638617e-04	3.687443e-04	8.497210e-01	1.262551e+00	4.980832e-03	3.858251e-03	2.132424e-03	-7.118130e-01	-4.071424e-01	-2.727235e-01	-5.031691e-01
2.040192e-04	4.288462e-04	4.412345e-04	1.603055e+00	1.350548e+00	3.016892e-03	5.616929e-03	4.771303e-03	2.424601e-01	-6.604254e-01	3.224490e-01	-6.333072e-01
3.478081e-04	2.708651e-04	4.111491e-04	8.398946e-01	1.215742e+00	2.058042e-03	5.213545e-03	6.902864e-03	7.220615e-01	-8.560848e-02	-3.438343e-01	-5.942023e-01
